epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,YOLOv8,0,0,0,0,0,0,15.70779993198812,63.66263921935699
-1,YOLOv8,0,0,0,0,0,0,15.86070004850626,63.04891946394123
-1,YOLOv8,0,0,0,0,0,0,18.217200064100325,54.89317768270258
-1,YOLOv8,0,0,0,0,0,0,24.830600013956428,40.272889073882
-1,YOLOv8,0,0,0,0,0,0,14.531999942846596,68.81365289932111
-1,YOLOv8,0,0,0,0,0,0,15.128000057302415,66.10259097118997
-1,YOLOv8,0,0,0,0,0,0,15.935400035232306,62.753366579380135
-1,YOLOv8,0,0,0,0,0,0,13.87519994750619,72.07103348299724
-1,YOLOv8,0,0,0,0,0,0,16.517899930477142,60.540383717599724
-1,YOLOv8,0,0,0,0,0,0,15.60409995727241,64.08572123597186
-1,YOLOv8,0,0,0,0,0,0,21.15259994752705,47.27551234745069
-1,YOLOv8,0,0,0,0,0,0,15.663699945434928,63.84187666282785
-1,YOLOv8,0,0,0,0,0,0,13.822999899275601,72.34319664954967
-1,YOLOv8,0,0,0,0,0,0,22.475800011307,44.49229836076694
-1,YOLOv8,0,0,0,0,0,0,20.480499952100217,48.826933050404016
-1,YOLOv8,0,0,0,0,0,0,14.20870004221797,70.37941521945878
-1,YOLOv8,0,0,0,0,0,0,18.430599942803383,54.257593518569706
-1,YOLOv8,0,0,0,0,0,0,13.91069998499006,71.88710856240313
-1,YOLOv8,0,0,0,0,0,0,16.041700029745698,62.337532689535806
-1,YOLOv8,0,0,0,0,0,0,19.106299965642393,52.3387574673398
-1,YOLOv8,0,0,0,0,0,0,20.594999892637134,48.55547488288686
-1,YOLOv8,0,0,0,0,0,0,16.808200045488775,59.49477024866766
-1,YOLOv8,0,0,0,0,0,0,22.10689999628812,45.234745720472155
-1,YOLOv8,0,0,0,0,0,0,40.88970005977899,24.456036570041913
-1,YOLOv8,0,0,0,0,0,0,15.378699987195432,65.0250021674535
-1,YOLOv8,0,0,0,0,0,0,18.470000009983778,54.14185162206063
-1,YOLOv8,0,0,0,0,0,0,16.470000031404197,60.71645404330592
-1,YOLOv8,0,0,0,0,0,0,14.339899993501604,69.73549330561363
-1,YOLOv8,0,0,0,0,0,0,16.01480005774647,62.442240701986975
-1,YOLOv8,0,0,0,0,0,0,14.77760006673634,67.66998670176163
-1,YOLOv8,0,0,0,0,0,0,24.657999980263412,40.55478955310298
-1,YOLOv8,0,0,0,0,0,0,16.397299943491817,60.985650286705024
-1,YOLOv8,0,0,0,0,0,0,14.856600086204708,67.31015132651805
-1,YOLOv8,0,0,0,0,0,0,14.039199915714562,71.22913029257924
-1,YOLOv8,0,0,0,0,0,0,24.95039999485016,40.07951777151481
-1,YOLOv8,0,0,0,0,0,0,17.72699994035065,56.41112446352382
